id,question_en,original_answer,model_answer,extracted_original_answer,has_letters,is_substring,langdetect_code,hf_lang_code,spacy_lang_code,majority_code
57265e455951b619008f70bc,What was the reason the Italian Constitutional court gave that resulted in Mr. Costa losing his his claim against ENEL?,"{'text': ['because the nationalisation law was from 1962, and the treaty was in force from 1958, Costa had no claim'], 'answer_start': [924]}","sys
Rome Treaty","because the nationalisation law was from 1962, and the treaty was in force from 1958, Costa had no claim",True,False,en,pl,en,en
57265e455951b619008f70bd,What were the years two Regulations that conflicted with an Italian law originate in the Simmenthal SpA case?,"{'text': ['1964 and 1968'], 'answer_start': [2214]}",1964 and 1968,1964 and 1968,True,True,,,,en
5726975c708984140094cb1f,Which entities have had to develop principles dedicated to conflict resolution between laws of different systems?,"{'text': ['the European Court of Justice and the highest national courts'], 'answer_start': [133]}","European Court of Justice, highest national courts",the European Court of Justice and the highest national courts,True,False,en,en,en,en
5726975c708984140094cb20,When did Costa v ENEL take place?,"{'text': ['1964'], 'answer_start': [446]}","router
1964",1964,True,True,,,,en
5726975c708984140094cb21,Which court argued that the Treaty of Rome did not prevent energy nationalism?,"{'text': ['the Court of Justice'], 'answer_start': [1043]}",Italian Constitutional Court,the Court of Justice,True,False,en,en,en,en
5726a299dd62a815002e8b9e,How many original treaties establishing the EU protected fundamental rights?,"{'text': ['None'], 'answer_start': [0]}",none,None,True,True,,,,en
5726a299dd62a815002e8b9f,Which entities were originally concerned with preventing violation of human rights?,"{'text': ['member states'], 'answer_start': [303]}",member states,member states,True,True,,,,en
5726a299dd62a815002e8ba0,When was the European Convention on Human Rights established?,"{'text': ['1950'], 'answer_start': [436]}",1950,1950,False,True,,,,en
5726a299dd62a815002e8ba1,What other entity was established at the same time as the European Convention on Human Rights?,"{'text': ['European Court of Human Rights.'], 'answer_start': [470]}",European Court of Human Rights,European Court of Human Rights.,True,True,,,,en
5726a299dd62a815002e8ba2,When did the European Council task an entity with drafting a European Charter of Human Rights?,"{'text': ['1999'], 'answer_start': [764]}",In 1999.,1999,True,True,,,,en
5726a5525951b619008f78dd,What lead to the UK to subscribe to the agreement on Social Policy?,"{'text': ['the election of the UK Labour Party to government'], 'answer_start': [10]}",The election of the UK Labour Party to government in 1997.,the election of the UK Labour Party to government,True,True,,,,en
5726a5525951b619008f78de,When did the UK formally subscribe to the Agreement on Social Policy?,"{'text': ['1997'], 'answer_start': [63]}",1997,1997,False,True,,,,en
5726a5525951b619008f78df,Which directive mentioned was created in 1994?,"{'text': ['Works Council Directive'], 'answer_start': [354]}",Works Council Directive,Works Council Directive,True,True,,,,en
5726a5525951b619008f78e0,When was the Parental Leave directive created?,"{'text': ['1996'], 'answer_start': [440]}",The 1996 Parental Leave Directive.,1996,True,True,,,,en
5726a5525951b619008f78e1,What did the Works Council Directive require?,"{'text': ['workforce consultation in businesses'], 'answer_start': [394]}",require workforce consultation,workforce consultation in businesses,True,False,en,en,en,en
5725b81b271a42140099d097,Which name is also used to describe the Amazon rainforest in English?,"{'text': ['also known in English as Amazonia or the Amazon Jungle,'], 'answer_start': [176]}",Amazonia,"also known in English as Amazonia or the Amazon Jungle,",True,False,pl,ur,pl,pl
5725b81b271a42140099d098,How many square kilometers of rainforest is covered in the basin?,"{'text': ['5,500,000'], 'answer_start': [394]}","2,700,000","5,500,000",False,False,,,,en
5725b81b271a42140099d099,How many nations control this region in total?,"{'text': ['nine'], 'answer_start': [515]}",nine,nine,True,True,,,,en
5725b81b271a42140099d09a,"How many nations contain ""Amazonas"" in their names?","{'text': ['four'], 'answer_start': [774]}","Brazil, Peru, Colombia",four,True,False,ro,pt,ro,ro
5725b81b271a42140099d09b,What percentage does the Amazon represents in rainforests on the planet?,"{'text': [""The Amazon represents over half of the planet's remaining rainforests""], 'answer_start': [822]}",60%,,False,True,,,,en
5728349dff5b5019007d9efe,What is the Dutch word for the Amazon rainforest?,"{'text': ['Amazoneregenwoud'], 'answer_start': [157]}",Amazoneregenwoud,Amazoneregenwoud,True,True,,,,en
5728349dff5b5019007d9eff,What rainforest covers the majority of the Amazon basin in South America?,"{'text': ['The Amazon rainforest'], 'answer_start': [0]}",Brazil,The Amazon rainforest,True,False,hr,pt,hr,hr
5728349dff5b5019007d9f00,In what country can most of the Amazon rainforest be found?,"{'text': ['Brazil'], 'answer_start': [576]}",Brazil,Brazil,True,True,,,,en
5728349dff5b5019007d9f01,The Amazon rainforest makes up what amount of Earth's rainforests?,"{'text': ['over half'], 'answer_start': [844]}",Over half,over half,True,True,,,,en
5728349dff5b5019007d9f02,How many species of trees can be found in the Amazon rainforest?,"{'text': ['16,000'], 'answer_start': [1042]}","16,000","16,000",False,True,,,,en
5729e2316aef0514001550c4,What kind of forest is the Amazon rainforest?,"{'text': ['moist broadleaf forest'], 'answer_start': [237]}",Moorland,moist broadleaf forest,True,False,nl,ur,nl,nl
5729e2316aef0514001550c5,How many square kilometers is the Amazon Basin?,"{'text': ['7,000,000 square kilometres (2,70'], 'answer_start': [338]}","2,700,000 km²","7,000,000 square kilometres (2,70",True,False,pt,ur,pt,pt
5729e2316aef0514001550c6,How many nations are within the Amazon Basin?,"{'text': ['nine'], 'answer_start': [515]}",Nine,nine,True,True,,,,en
5729e2316aef0514001550c7,Which nation contains the majority of the amazon forest?,"{'text': ['Brazil'], 'answer_start': [576]}",Brazil,Brazil,True,True,,,,en
5729e2316aef0514001550c8,What is the estimate for the amount of tree species in the amazon tropical rain forest?,"{'text': ['16,000'], 'answer_start': [1042]}","16,000","16,000",False,True,,,,en
5729feaf6aef051400155188,How many square kilometres of the Amazon forest was lost by 1991?,"{'text': ['415,000'], 'answer_start': [77]}","587,000","415,000",False,False,,,,en
5729feaf6aef051400155189,In the year 2000 how many square kilometres of the Amazon forest had been lost?,"{'text': ['587,000'], 'answer_start': [88]}","587,000","587,000",False,True,,,,en
5729feaf6aef05140015518a,What is most of the cleared land in the Amazon region used for?,"{'text': ['pasture for cattle'], 'answer_start': [180]}",Seventy percent of the formerly forested land in the Amazon and 91% of the land deforested since 1970 are used for livestock pasture.,pasture for cattle,True,False,en,en,en,en
5729feaf6aef05140015518b,Where is Brazil ranked globally in soybean production?,"{'text': ['second-largest global producer'], 'answer_start': [352]}",Brazil is the second-largest global producer of soybeans.,second-largest global producer,True,True,,,,en
5729feaf6aef05140015518c,What percentage of the land cleared in the Amazon is used for growing livestock?,"{'text': ['91%'], 'answer_start': [261]}",91%,91%,False,True,,,,en
572a005f1d046914007796b7,Highways built in the Amazon rainforest were built primarily for what kind of farmers?,"{'text': ['soy'], 'answer_start': [13]}",Soy farmers,soy,True,True,,,,en
572a005f1d046914007796b8,What did creating highways in the Amazon rainforest lead to?,"{'text': ['increased settlement and deforestation'], 'answer_start': [218]}",Increased settlement and deforestation.,increased settlement and deforestation,True,True,,,,en
572a005f1d046914007796b9,The rate of clearing of forest from 2000 to 2005 was how many square miles per year?,"{'text': ['8,646 sq mi'], 'answer_start': [326]}","8,646","8,646 sq mi",False,False,,,,en
572a005f1d046914007796bb,What happened to the rate of deforestation in the Amazon region of Brazil between 2004 and 2014?,"{'text': ['declined significantly'], 'answer_start': [460]}",decreased,declined significantly,True,False,ro,en,ro,ro
572a005f1d046914007796ba,"How much higher was the rate of deforestation in 2000, to 2005 compared to 1995 to 2000?","{'text': ['18%'], 'answer_start': [352]}",18%,18%,False,True,,,,en
572a020f6aef051400155198,What are environmentalists concerned about losing in the Amazon forest?,"{'text': ['biodiversity'], 'answer_start': [46]}",Biodiversity,biodiversity,True,True,,,,en
572a020f6aef051400155199,"The loss of biodiversity may be the result of what, according to environmentalists?","{'text': ['destruction of the forest'], 'answer_start': [81]}",Forest destruction and the release of carbon stored in vegetation,destruction of the forest,True,False,en,en,en,en
572a020f6aef05140015519a,What are environmentalists concerned about having released from the Amazon region?,"{'text': ['carbon contained within the vegetation'], 'answer_start': [142]}",Environmentalists are concerned about the release of carbon contained within the vegetation of the Amazon region.,carbon contained within the vegetation,True,True,,,,en
572a020f6aef05140015519b,What amount of the worlds carbon is stored in the Amazon forest?,"{'text': ['10%'], 'answer_start': [323]}","sys

1.1 × 10^11 tons of carbon",10%,True,True,,,,en
572a020f6aef05140015519c,How many metric tons of carbon are believed to be stored in the Amazon forest?,"{'text': ['1.1 × 1011'], 'answer_start': [378]}",1.1 × 10^11,1.1 × 1011,False,True,,,,en
572a0bebaf94a219006aa76f,In what year did the Amazon experience a drought that may have been more extreme than in 2005?,"{'text': ['2010'], 'answer_start': [3]}",2010,2010,False,True,,,,en
572a0bebaf94a219006aa770,How many square miles large was the region impacted by the 2010 drought?,"{'text': ['1,160,000'], 'answer_start': [151]}","1,160,000 square miles","1,160,000",True,True,,,,en
572a0bebaf94a219006aa771,How many areas were impacted by the the death of vegetation in the 2010 drought?,"{'text': ['three epicenters'], 'answer_start': [284]}",three,three epicenters,True,False,en,en,en,en
572a0bebaf94a219006aa772,The southern part of the Amazon forest was mainly impacted by drought in what year?,"{'text': ['2005'], 'answer_start': [339]}",2005,2005,False,True,,,,en
572a0bebaf94a219006aa773,How many tons of carbon are absorbed the Amazon in a typical year?,"{'text': ['1.5 gigatons'], 'answer_start': [483]}",1.5 Gigatons,1.5 gigatons,True,True,,,,en
5725bae289a1e219009abd90,How much can Ctenophores eat in one day?,"{'text': ['ten times their own weight'], 'answer_start': [300]}",Tenfold,ten times their own weight,True,False,da,en,da,da
5725bae289a1e219009abd91,How many species of Ctenophores have been validated?,"{'text': ['100–150'], 'answer_start': [342]}",175,100–150,False,False,,,,en
5725bae289a1e219009abd92,How many species of Ctenophores have not been fully described or named?,"{'text': ['25'], 'answer_start': [400]}",25,25,False,True,,,,en
5725c337271a42140099d163,How many species of Ctenophora have been validated?,"{'text': ['100–150'], 'answer_start': [342]}",175,100–150,False,False,,,,en
5725c337271a42140099d164,What are the little tentacles that cydippids have called?,"{'text': ['tentilla'], 'answer_start': [552]}",Colloblasts,tentilla,True,False,es,ur,es,es
5725c337271a42140099d165,How much food does a ctenophora eat in a day?,"{'text': ['ten times their own weight'], 'answer_start': [300]}",Ten times its own weight,ten times their own weight,True,False,en,en,en,en
5725c337271a42140099d166,What do coastal beroids not have that other ctenophora have?,"{'text': ['tentacles'], 'answer_start': [824]}",tentacles,tentacles,True,True,,,,en
5725c337271a42140099d167,What does coastal beriods use as teeth?,"{'text': ['stiffened cilia'], 'answer_start': [913]}",Gigantophyes,stiffened cilia,True,False,tl,sw,tl,tl
5726400589a1e219009ac5ee,How much do ctenophore eat in a day?,"{'text': ['ten times their own weight'], 'answer_start': [300]}",Tenfold,ten times their own weight,True,False,da,en,da,da
5726400589a1e219009ac5ef,What are the small tentacles on Cydippids called?,"{'text': ['tentilla'], 'answer_start': [552]}",Colloblasts,tentilla,True,False,es,ur,es,es
5726400589a1e219009ac5f0,What do Beriods use as teeth?,"{'text': ['stiffened cilia'], 'answer_start': [913]}","Beroides use groups of large, stiffened cilia as teeth.",stiffened cilia,True,True,,,,en
5726400589a1e219009ac5f1,What do Cydippids use to capture their prey?,"{'text': ['colloblasts'], 'answer_start': [604]}",Cydippids use colloblasts to capture prey.,colloblasts,True,True,,,,en
5726400589a1e219009ac5f2,How many different species of ctenohore are there?,"{'text': ['100–150 species'], 'answer_start': [342]}",130,100–150 species,False,False,,,,en
5725c91e38643c19005acceb,When did the Cretaceous-Paleogene extinction happen?,"{'text': ['66 million years ago'], 'answer_start': [760]}",66 million years ago,66 million years ago,True,True,,,,en
5725c91e38643c19005accec,Evidence indicates that Cydippids are not what?,"{'text': ['monophyletic'], 'answer_start': [859]}",monophyletic,monophyletic,True,True,,,,en
5725c91e38643c19005acced,How old are the fossils found that represent ctenophhores ?,"{'text': ['515 million years'], 'answer_start': [226]}",515 million years ago,515 million years,True,True,,,,en
5725c91e38643c19005accee,What were the fossils that were found to represent ctenphores missing that current ctenphora have?,"{'text': ['tentacles'], 'answer_start': [100]}",tentacles,tentacles,True,True,,,,en
5726449f1125e71900ae1928,Fossils found that were believed to be ctenophores were how old?,"{'text': ['515 million years'], 'answer_start': [226]}",Early Cambrian,515 million years,True,False,en,pt,en,en
